label,text
7,We make available the following brandnew market analyses Cement  Pakistan Cement  Malaysia Cement  Taiwan Cement  Philippines These analyses give a clear overview of the actual situation and future outlook of the cement industry in some Asian countries 
7,We serve a broad range of customers  including construction and process industries  shipyards  the public sector and households 
7,We went to the market with yield guidance of the   area  which gave us the flexibility to go up or down by th 
7,Vehvilainen  who is currently the chief operating officer at Nokia Siemens Networks  will join Finnair on  January  and take over as CEO effective  February  
7,When new types of network elements are added to the network  the conversion file is updated by adding the information required for converting the message format of the new network element type to the format understood by the management system 
10,When open next year  it will be the largest facility in the world to produce diesel fuel from renewable feedstock such as palm oil and animal fat 
7,Via the plant  the Belgian company will feed  MW of electricity into the distribution grid and will be able to deliver up to  MW of heat 
10,Viking Line head Jan Kaarstroem told TT that his company s ferries were well equipped to handle ice and that all the passengers were safe 
7,Yara Suomi Ltd also provides nitrogen chemicals and technical nitrates to various sectors of industry  as well as products used in environmental protection 
7,Finnish plumbing and heating systems supplier Uponor announced a companywide cost reduction program in August  
10,Finnish plumbing and heating systems supplier Uponor Corporation  OMX Helsinki  UNRV  said on Tuesday   August  that its board of directors has authorised the management to proceed with a companywide cost reduction program 
7,A Flurry Analytics spokesperson said that  as it was only measuring Windows Phone  data for some weeks  the firm doublechecked the data to make sure the  per cent rise was not an aberration 
1,Net sales of Finnish Sanoma Learning  Literature  of Finnish media group Sanoma  decreased by   in JanuaryJune  totalling EUR  mn  down from EUR  mn in the corresponding period in  
1,Employing  in Finland and  abroad  the unit recorded firstquarter  sales of  mln eur  with an operating loss of  mln eur 
1,JP Morgan expects that Scala will lower Nobel Biocare s growth forecast for  from the current guidance of  pct  as well as the operating margin target from the current  pct 
1,Furthermore  sales of new passenger cars and light commercial vehicles in the country declined by   yearonyear last month 
1,IT services firm TietoEnator was bucking the general trend  holding flat at  eur  after slipping back from earlier gains 
1,Profitability  EBIT   was    compared to   in Q  
1,Several large stocks tacked lower  however 
10,The company booked AprilJune new orders worth  mln eur  compared with  mln eur in the same period a year ago 
1,Sales of midstrength beer decreased by   
1,TeliaSonera s underlying results however included  mln skr in positive oneoffs  hence the adjusted underlying EBITDA actually amounts to  bln skr  clearly below expectations  analysts said 
